record_type,date,region,district,age_group,time_range,total_patients,estimated_deaths,heatstroke,heat_exhaustion,heat_cramp,heat_syncope,heat_edema,other,male,female,source_file,source_sheet
daily_region,2025-05-29,경기도,연천군,,,0,0,,,,,,,,,(250925) 시군구별 온열질환 현황.xls / 2025년 연보 PDF,경기도
daily_region,2025-05-29,경기도,가평군,,,0,0,,,,,,,,,(250925) 시군구별 온열질환 현황.xls / 2025년 연보 PDF,경기도
daily_region,2025-05-29,경기도,양평군,,,0,0,,,,,,,,,(250925) 시군구별 온열질환 현황.xls / 2025년 연보 PDF,경기도
daily_region,2025-05-30,경기도,,,,0,0,,,,,,,,,(250925) 시군구별 온열질환 현황.xls / 2025년 연보 PDF,경기도
daily_region,2025-05-30,경기도,수원시 (소계),,,0,0,,,,,,,,,(250925) 시군구별 온열질환 현황.xls / 2025년 연보 PDF,경기도
daily_region,2025-05-30,경기도,수원시 장안구,,,0,0,,,,,,,,,(250925) 시군구별 온열질환 현황.xls / 2025년 연보 PDF,경기도
daily_region,2025-05-30,경기도,수원시 권선구,,,0,0,,,,,,,,,(250925) 시군구별 온열질환 현황.xls / 2025년 연보 PDF,경기도
daily_region,2025-05-30,경기도,수원시 팔달구,,,0,0,,,,,,,,,(250925) 시군구별 온열질환 현황.xls / 2025년 연보 PDF,경기도
daily_region,2025-05-30,경기도,수원시 영통구,,,0,0,,,,,,,,,(250925) 시군구별 온열질환 현황.xls / 2025년 연보 PDF,경기도
daily_region,2025-05-30,경기도,성남시 (소계),,,0,0,,,,,,,,,(250925) 시군구별 온열질환 현황.xls / 2025년 연보 PDF,경기도
daily_region,2025-05-30,경기도,성남시 수정구,,,0,0,,,,,,,,,(250925) 시군구별 온열질환 현황.xls / 2025년 연보 PDF,경기도
daily_region,2025-05-30,경기도,성남시 중원구,,,0,0,,,,,,,,,(250925) 시군구별 온열질환 현황.xls / 2025년 연보 PDF,경기도
daily_region,2025-05-30,경기도,성남시 분당구,,,0,0,,,,,,,,,(250925) 시군구별 온열질환 현황.xls / 2025년 연보 PDF,경기도
daily_region,2025-05-30,경기도,의정부시,,,0,0,,,,,,,,,(250925) 시군구별 온열질환 현황.xls / 2025년 연보 PDF,경기도
daily_region,2025-05-30,경기도,안양시 (소계),,,0,0,,,,,,,,,(250925) 시군구별 온열질환 현황.xls / 2025년 연보 PDF,경기도
daily_region,2025-05-30,경기도,안양시 만안구,,,0,0,,,,,,,,,(250925) 시군구별 온열질환 현황.xls / 2025년 연보 PDF,경기도
daily_region,2025-05-30,경기도,안양시 동안구,,,0,0,,,,,,,,,(250925) 시군구별 온열질환 현황.xls / 2025년 연보 PDF,경기도
daily_region,2025-05-30,경기도,부천시,,,0,0,,,,,,,,,(250925) 시군구별 온열질환 현황.xls / 2025년 연보 PDF,경기도
daily_region,2025-05-30,경기도,광명시,,,0,0,,,,,,,,,(250925) 시군구별 온열질환 현황.xls / 2025년 연보 PDF,경기도
daily_region,2025-05-30,경기도,평택시,,,0,0,,,,,,,,,(250925) 시군구별 온열질환 현황.xls / 2025년 연보 PDF,경기도
daily_region,2025-05-30,경기도,동두천시,,,0,0,,,,,,,,,(250925) 시군구별 온열질환 현황.xls / 2025년 연보 PDF,경기도
daily_region,2025-05-30,경기도,안산시 (소계),,,0,0,,,,,,,,,(250925) 시군구별 온열질환 현황.xls / 2025년 연보 PDF,경기도
daily_region,2025-05-30,경기도,안산시 상록구,,,0,0,,,,,,,,,(250925) 시군구별 온열질환 현황.xls / 2025년 연보 PDF,경기도
daily_region,2025-05-30,경기도,안산시 단원구,,,0,0,,,,,,,,,(250925) 시군구별 온열질환 현황.xls / 2025년 연보 PDF,경기도
daily_region,2025-05-30,경기도,고양시 (소계),,,0,0,,,,,,,,,(250925) 시군구별 온열질환 현황.xls / 2025년 연보 PDF,경기도
daily_region,2025-05-30,경기도,고양시 덕양구,,,0,0,,,,,,,,,(250925) 시군구별 온열질환 현황.xls / 2025년 연보 PDF,경기도
daily_region,2025-05-30,경기도,고양시 일산동구,,,0,0,,,,,,,,,(250925) 시군구별 온열질환 현황.xls / 2025년 연보 PDF,경기도
daily_region,2025-05-30,경기도,고양시 일산서구,,,0,0,,,,,,,,,(250925) 시군구별 온열질환 현황.xls / 2025년 연보 PDF,경기도
daily_region,2025-05-30,경기도,과천시,,,0,0,,,,,,,,,(250925) 시군구별 온열질환 현황.xls / 2025년 연보 PDF,경기도
daily_region,2025-05-30,경기도,구리시,,,0,0,,,,,,,,,(250925) 시군구별 온열질환 현황.xls / 2025년 연보 PDF,경기도
daily_region,2025-05-30,경기도,남양주시,,,0,0,,,,,,,,,(250925) 시군구별 온열질환 현황.xls / 2025년 연보 PDF,경기도
daily_region,2025-05-30,경기도,오산시,,,0,0,,,,,,,,,(250925) 시군구별 온열질환 현황.xls / 2025년 연보 PDF,경기도
daily_region,2025-05-30,경기도,시흥시,,,0,0,,,,,,,,,(250925) 시군구별 온열질환 현황.xls / 2025년 연보 PDF,경기도
daily_region,2025-05-30,경기도,군포시,,,0,0,,,,,,,,,(250925) 시군구별 온열질환 현황.xls / 2025년 연보 PDF,경기도
daily_region,2025-05-30,경기도,의왕시,,,0,0,,,,,,,,,(250925) 시군구별 온열질환 현황.xls / 2025년 연보 PDF,경기도
daily_region,2025-05-30,경기도,하남시,,,0,0,,,,,,,,,(250925) 시군구별 온열질환 현황.xls / 2025년 연보 PDF,경기도
daily_region,2025-05-30,경기도,용인시 (소계),,,0,0,,,,,,,,,(250925) 시군구별 온열질환 현황.xls / 2025년 연보 PDF,경기도
daily_region,2025-05-30,경기도,용인시 처인구,,,0,0,,,,,,,,,(250925) 시군구별 온열질환 현황.xls / 2025년 연보 PDF,경기도
daily_region,2025-05-30,경기도,용인시 기흥구,,,0,0,,,,,,,,,(250925) 시군구별 온열질환 현황.xls / 2025년 연보 PDF,경기도
daily_region,2025-05-30,경기도,용인시 수지구,,,0,0,,,,,,,,,(250925) 시군구별 온열질환 현황.xls / 2025년 연보 PDF,경기도
daily_region,2025-05-30,경기도,파주시,,,0,0,,,,,,,,,(250925) 시군구별 온열질환 현황.xls / 2025년 연보 PDF,경기도
daily_region,2025-05-30,경기도,이천시,,,0,0,,,,,,,,,(250925) 시군구별 온열질환 현황.xls / 2025년 연보 PDF,경기도
daily_region,2025-05-30,경기도,안성시,,,0,0,,,,,,,,,(250925) 시군구별 온열질환 현황.xls / 2025년 연보 PDF,경기도
daily_region,2025-05-30,경기도,김포시,,,0,0,,,,,,,,,(250925) 시군구별 온열질환 현황.xls / 2025년 연보 PDF,경기도
daily_region,2025-05-30,경기도,화성시,,,0,0,,,,,,,,,(250925) 시군구별 온열질환 현황.xls / 2025년 연보 PDF,경기도
daily_region,2025-05-30,경기도,광주시,,,0,0,,,,,,,,,(250925) 시군구별 온열질환 현황.xls / 2025년 연보 PDF,경기도
daily_region,2025-05-30,경기도,양주시,,,0,0,,,,,,,,,(250925) 시군구별 온열질환 현황.xls / 2025년 연보 PDF,경기도
daily_region,2025-05-30,경기도,포천시,,,0,0,,,,,,,,,(250925) 시군구별 온열질환 현황.xls / 2025년 연보 PDF,경기도
daily_region,2025-05-30,경기도,여주시,,,0,0,,,,,,,,,(250925) 시군구별 온열질환 현황.xls / 2025년 연보 PDF,경기도
daily_region,2025-05-30,경기도,연천군,,,0,0,,,,,,,,,(250925) 시군구별 온열질환 현황.xls / 2025년 연보 PDF,경기도
daily_region,2025-05-30,경기도,가평군,,,0,0,,,,,,,,,(250925) 시군구별 온열질환 현황.xls / 2025년 연보 PDF,경기도
daily_region,2025-05-30,경기도,양평군,,,0,0,,,,,,,,,(250925) 시군구별 온열질환 현황.xls / 2025년 연보 PDF,경기도
daily_region,2025-05-31,경기도,,,,0,0,,,,,,,,,(250925) 시군구별 온열질환 현황.xls / 2025년 연보 PDF,경기도
daily_region,2025-05-31,경기도,수원시 (소계),,,0,0,,,,,,,,,(250925) 시군구별 온열질환 현황.xls / 2025년 연보 PDF,경기도
daily_region,2025-05-31,경기도,수원시 장안구,,,0,0,,,,,,,,,(250925) 시군구별 온열질환 현황.xls / 2025년 연보 PDF,경기도
daily_region,2025-05-31,경기도,수원시 권선구,,,0,0,,,,,,,,,(250925) 시군구별 온열질환 현황.xls / 2025년 연보 PDF,경기도
daily_region,2025-05-31,경기도,수원시 팔달구,,,0,0,,,,,,,,,(250925) 시군구별 온열질환 현황.xls / 2025년 연보 PDF,경기도
daily_region,2025-05-31,경기도,수원시 영통구,,,0,0,,,,,,,,,(250925) 시군구별 온열질환 현황.xls / 2025년 연보 PDF,경기도
daily_region,2025-05-31,경기도,성남시 (소계),,,0,0,,,,,,,,,(250925) 시군구별 온열질환 현황.xls / 2025년 연보 PDF,경기도
daily_region,2025-05-31,경기도,성남시 수정구,,,0,0,,,,,,,,,(250925) 시군구별 온열질환 현황.xls / 2025년 연보 PDF,경기도
daily_region,2025-05-31,경기도,성남시 중원구,,,0,0,,,,,,,,,(250925) 시군구별 온열질환 현황.xls / 2025년 연보 PDF,경기도
daily_region,2025-05-31,경기도,성남시 분당구,,,0,0,,,,,,,,,(250925) 시군구별 온열질환 현황.xls / 2025년 연보 PDF,경기도
daily_region,2025-05-31,경기도,의정부시,,,0,0,,,,,,,,,(250925) 시군구별 온열질환 현황.xls / 2025년 연보 PDF,경기도
daily_region,2025-05-31,경기도,안양시 (소계),,,0,0,,,,,,,,,(250925) 시군구별 온열질환 현황.xls / 2025년 연보 PDF,경기도
daily_region,2025-05-31,경기도,안양시 만안구,,,0,0,,,,,,,,,(250925) 시군구별 온열질환 현황.xls / 2025년 연보 PDF,경기도
daily_region,2025-05-31,경기도,안양시 동안구,,,0,0,,,,,,,,,(250925) 시군구별 온열질환 현황.xls / 2025년 연보 PDF,경기도
daily_region,2025-05-31,경기도,부천시,,,0,0,,,,,,,,,(250925) 시군구별 온열질환 현황.xls / 2025년 연보 PDF,경기도
daily_region,2025-05-31,경기도,광명시,,,0,0,,,,,,,,,(250925) 시군구별 온열질환 현황.xls / 2025년 연보 PDF,경기도
daily_region,2025-05-31,경기도,평택시,,,0,0,,,,,,,,,(250925) 시군구별 온열질환 현황.xls / 2025년 연보 PDF,경기도
daily_region,2025-05-31,경기도,동두천시,,,0,0,,,,,,,,,(250925) 시군구별 온열질환 현황.xls / 2025년 연보 PDF,경기도
daily_region,2025-05-31,경기도,안산시 (소계),,,0,0,,,,,,,,,(250925) 시군구별 온열질환 현황.xls / 2025년 연보 PDF,경기도
daily_region,2025-05-31,경기도,안산시 상록구,,,0,0,,,,,,,,,(250925) 시군구별 온열질환 현황.xls / 2025년 연보 PDF,경기도
daily_region,2025-05-31,경기도,안산시 단원구,,,0,0,,,,,,,,,(250925) 시군구별 온열질환 현황.xls / 2025년 연보 PDF,경기도
daily_region,2025-05-31,경기도,고양시 (소계),,,0,0,,,,,,,,,(250925) 시군구별 온열질환 현황.xls / 2025년 연보 PDF,경기도
daily_region,2025-05-31,경기도,고양시 덕양구,,,0,0,,,,,,,,,(250925) 시군구별 온열질환 현황.xls / 2025년 연보 PDF,경기도
daily_region,2025-05-31,경기도,고양시 일산동구,,,0,0,,,,,,,,,(250925) 시군구별 온열질환 현황.xls / 2025년 연보 PDF,경기도
daily_region,2025-05-31,경기도,고양시 일산서구,,,0,0,,,,,,,,,(250925) 시군구별 온열질환 현황.xls / 2025년 연보 PDF,경기도
daily_region,2025-05-31,경기도,과천시,,,0,0,,,,,,,,,(250925) 시군구별 온열질환 현황.xls / 2025년 연보 PDF,경기도
daily_region,2025-05-31,경기도,구리시,,,0,0,,,,,,,,,(250925) 시군구별 온열질환 현황.xls / 2025년 연보 PDF,경기도
daily_region,2025-05-31,경기도,남양주시,,,0,0,,,,,,,,,(250925) 시군구별 온열질환 현황.xls / 2025년 연보 PDF,경기도
daily_region,2025-05-31,경기도,오산시,,,0,0,,,,,,,,,(250925) 시군구별 온열질환 현황.xls / 2025년 연보 PDF,경기도
daily_region,2025-05-31,경기도,시흥시,,,0,0,,,,,,,,,(250925) 시군구별 온열질환 현황.xls / 2025년 연보 PDF,경기도
daily_region,2025-05-31,경기도,군포시,,,0,0,,,,,,,,,(250925) 시군구별 온열질환 현황.xls / 2025년 연보 PDF,경기도
daily_region,2025-05-31,경기도,의왕시,,,0,0,,,,,,,,,(250925) 시군구별 온열질환 현황.xls / 2025년 연보 PDF,경기도
daily_region,2025-05-31,경기도,하남시,,,0,0,,,,,,,,,(250925) 시군구별 온열질환 현황.xls / 2025년 연보 PDF,경기도
daily_region,2025-05-31,경기도,용인시 (소계),,,0,0,,,,,,,,,(250925) 시군구별 온열질환 현황.xls / 2025년 연보 PDF,경기도
daily_region,2025-05-31,경기도,용인시 처인구,,,0,0,,,,,,,,,(250925) 시군구별 온열질환 현황.xls / 2025년 연보 PDF,경기도
daily_region,2025-05-31,경기도,용인시 기흥구,,,0,0,,,,,,,,,(250925) 시군구별 온열질환 현황.xls / 2025년 연보 PDF,경기도
daily_region,2025-05-31,경기도,용인시 수지구,,,0,0,,,,,,,,,(250925) 시군구별 온열질환 현황.xls / 2025년 연보 PDF,경기도
daily_region,2025-05-31,경기도,파주시,,,0,0,,,,,,,,,(250925) 시군구별 온열질환 현황.xls / 2025년 연보 PDF,경기도
daily_region,2025-05-31,경기도,이천시,,,0,0,,,,,,,,,(250925) 시군구별 온열질환 현황.xls / 2025년 연보 PDF,경기도
daily_region,2025-05-31,경기도,안성시,,,0,0,,,,,,,,,(250925) 시군구별 온열질환 현황.xls / 2025년 연보 PDF,경기도
daily_region,2025-05-31,경기도,김포시,,,0,0,,,,,,,,,(250925) 시군구별 온열질환 현황.xls / 2025년 연보 PDF,경기도
daily_region,2025-05-31,경기도,화성시,,,0,0,,,,,,,,,(250925) 시군구별 온열질환 현황.xls / 2025년 연보 PDF,경기도
daily_region,2025-05-31,경기도,광주시,,,0,0,,,,,,,,,(250925) 시군구별 온열질환 현황.xls / 2025년 연보 PDF,경기도
daily_region,2025-05-31,경기도,양주시,,,0,0,,,,,,,,,(250925) 시군구별 온열질환 현황.xls / 2025년 연보 PDF,경기도
daily_region,2025-05-31,경기도,포천시,,,0,0,,,,,,,,,(250925) 시군구별 온열질환 현황.xls / 2025년 연보 PDF,경기도
daily_region,2025-05-31,경기도,여주시,,,0,0,,,,,,,,,(250925) 시군구별 온열질환 현황.xls / 2025년 연보 PDF,경기도
daily_region,2025-05-31,경기도,연천군,,,0,0,,,,,,,,,(250925) 시군구별 온열질환 현황.xls / 2025년 연보 PDF,경기도
daily_region,2025-05-31,경기도,가평군,,,0,0,,,,,,,,,(250925) 시군구별 온열질환 현황.xls / 2025년 연보 PDF,경기도
daily_region,2025-05-31,경기도,양평군,,,0,0,,,,,,,,,(250925) 시군구별 온열질환 현황.xls / 2025년 연보 PDF,경기도
daily_region,2025-06-01,경기도,,,,1,0,,,,,,,,,(250925) 시군구별 온열질환 현황.xls / 2025년 연보 PDF,경기도
daily_region,2025-06-01,경기도,수원시 (소계),,,0,0,,,,,,,,,(250925) 시군구별 온열질환 현황.xls / 2025년 연보 PDF,경기도
daily_region,2025-06-01,경기도,수원시 장안구,,,0,0,,,,,,,,,(250925) 시군구별 온열질환 현황.xls / 2025년 연보 PDF,경기도
daily_region,2025-06-01,경기도,수원시 권선구,,,0,0,,,,,,,,,(250925) 시군구별 온열질환 현황.xls / 2025년 연보 PDF,경기도
daily_region,2025-06-01,경기도,수원시 팔달구,,,0,0,,,,,,,,,(250925) 시군구별 온열질환 현황.xls / 2025년 연보 PDF,경기도
daily_region,2025-06-01,경기도,수원시 영통구,,,0,0,,,,,,,,,(250925) 시군구별 온열질환 현황.xls / 2025년 연보 PDF,경기도
daily_region,2025-06-01,경기도,성남시 (소계),,,0,0,,,,,,,,,(250925) 시군구별 온열질환 현황.xls / 2025년 연보 PDF,경기도
daily_region,2025-06-01,경기도,성남시 수정구,,,0,0,,,,,,,,,(250925) 시군구별 온열질환 현황.xls / 2025년 연보 PDF,경기도
daily_region,2025-06-01,경기도,성남시 중원구,,,0,0,,,,,,,,,(250925) 시군구별 온열질환 현황.xls / 2025년 연보 PDF,경기도
daily_region,2025-06-01,경기도,성남시 분당구,,,0,0,,,,,,,,,(250925) 시군구별 온열질환 현황.xls / 2025년 연보 PDF,경기도
daily_region,2025-06-01,경기도,의정부시,,,0,0,,,,,,,,,(250925) 시군구별 온열질환 현황.xls / 2025년 연보 PDF,경기도
daily_region,2025-06-01,경기도,안양시 (소계),,,0,0,,,,,,,,,(250925) 시군구별 온열질환 현황.xls / 2025년 연보 PDF,경기도
daily_region,2025-06-01,경기도,안양시 만안구,,,0,0,,,,,,,,,(250925) 시군구별 온열질환 현황.xls / 2025년 연보 PDF,경기도
daily_region,2025-06-01,경기도,안양시 동안구,,,0,0,,,,,,,,,(250925) 시군구별 온열질환 현황.xls / 2025년 연보 PDF,경기도
daily_region,2025-06-01,경기도,부천시,,,0,0,,,,,,,,,(250925) 시군구별 온열질환 현황.xls / 2025년 연보 PDF,경기도
daily_region,2025-06-01,경기도,광명시,,,0,0,,,,,,,,,(250925) 시군구별 온열질환 현황.xls / 2025년 연보 PDF,경기도
daily_region,2025-06-01,경기도,평택시,,,0,0,,,,,,,,,(250925) 시군구별 온열질환 현황.xls / 2025년 연보 PDF,경기도
daily_region,2025-06-01,경기도,동두천시,,,0,0,,,,,,,,,(250925) 시군구별 온열질환 현황.xls / 2025년 연보 PDF,경기도
daily_region,2025-06-01,경기도,안산시 (소계),,,0,0,,,,,,,,,(250925) 시군구별 온열질환 현황.xls / 2025년 연보 PDF,경기도
daily_region,2025-06-01,경기도,안산시 상록구,,,0,0,,,,,,,,,(250925) 시군구별 온열질환 현황.xls / 2025년 연보 PDF,경기도
daily_region,2025-06-01,경기도,안산시 단원구,,,0,0,,,,,,,,,(250925) 시군구별 온열질환 현황.xls / 2025년 연보 PDF,경기도
daily_region,2025-06-01,경기도,고양시 (소계),,,0,0,,,,,,,,,(250925) 시군구별 온열질환 현황.xls / 2025년 연보 PDF,경기도
daily_region,2025-06-01,경기도,고양시 덕양구,,,0,0,,,,,,,,,(250925) 시군구별 온열질환 현황.xls / 2025년 연보 PDF,경기도
daily_region,2025-06-01,경기도,고양시 일산동구,,,0,0,,,,,,,,,(250925) 시군구별 온열질환 현황.xls / 2025년 연보 PDF,경기도
daily_region,2025-06-01,경기도,고양시 일산서구,,,0,0,,,,,,,,,(250925) 시군구별 온열질환 현황.xls / 2025년 연보 PDF,경기도
daily_region,2025-06-01,경기도,과천시,,,0,0,,,,,,,,,(250925) 시군구별 온열질환 현황.xls / 2025년 연보 PDF,경기도
daily_region,2025-06-01,경기도,구리시,,,0,0,,,,,,,,,(250925) 시군구별 온열질환 현황.xls / 2025년 연보 PDF,경기도
daily_region,2025-06-01,경기도,남양주시,,,0,0,,,,,,,,,(250925) 시군구별 온열질환 현황.xls / 2025년 연보 PDF,경기도
daily_region,2025-06-01,경기도,오산시,,,0,0,,,,,,,,,(250925) 시군구별 온열질환 현황.xls / 2025년 연보 PDF,경기도
daily_region,2025-06-01,경기도,시흥시,,,0,0,,,,,,,,,(250925) 시군구별 온열질환 현황.xls / 2025년 연보 PDF,경기도
daily_region,2025-06-01,경기도,군포시,,,0,0,,,,,,,,,(250925) 시군구별 온열질환 현황.xls / 2025년 연보 PDF,경기도
